"gene","rho","pval","padj"
"Rap1a",0.0147313436399801,0.586446117200607,0.956519706633292
"Atg4b",0.0146925718101099,0.587431859458892,0.957387989447443
"Mast3",0.0146716457175371,0.587964206424794,0.957387989447443
"Kcnma1",0.0146304129557777,0.589013794114491,0.957387989447443
"Ppp5c",0.0146276379122271,0.589084464380272,0.957387989447443
"Tmed9",0.0146268953257597,0.589103376019477,0.957387989447443
"Elf1",0.0146267430032042,0.589107255291482,0.957387989447443
"Piezo1",0.0146149970325062,0.589406431048173,0.957511866090697
"Magi3",0.0145782251995257,0.590343480289701,0.958067414382897
"Chmp5",0.0145772682296415,0.590367875706038,0.958067414382897
"Agk",0.0145633191425814,0.590723523409445,0.958398482183771
"Tgfa",0.0145511859600919,0.591032952629245,0.958516148448862
"Nap1l5",0.0145167755153594,0.591910917481267,0.958516148448862
"Fez2",0.014509248282479,0.59210305067126,0.958516148448862
"Herc3",0.0145016558218739,0.592296877764491,0.958516148448862
"Fbxw7",0.0144789177747331,0.592877528751891,0.958516148448862
"Mgea5",0.0144646541296466,0.593241905823468,0.958516148448862
"Trim33",0.0144646477546589,0.593242068700914,0.958516148448862
"Dnm2",0.0144604540318234,0.593349220456279,0.958516148448862
"Cd180",0.0144583444623503,0.593403124377926,0.958516148448862
"Fam107b",0.0144451392770507,0.59374059542243,0.958516148448862
"Sez6l2",0.0144350526700933,0.593998427322433,0.958516148448862
"Pnn",0.0144281551438499,0.594174770004449,0.958516148448862
"Ankhd1",0.0144186859645447,0.594416898704873,0.958516148448862
"Papolg",0.0144042159774574,0.594786985995127,0.958516148448862
"Dok3",0.0144029634034,0.59481902702393,0.958516148448862
"D930016D06Rik",0.0143985449194529,0.594932058781834,0.958516148448862
"Nedd9",0.0143748612308771,0.595538091663827,0.958516148448862
"Xbp1",0.0143423079087133,0.596371544933132,0.958516148448862
"Eif1",0.0143220983763692,0.596889230572236,0.958516148448862
"Slc29a3",0.0143186239798967,0.596978250985692,0.958516148448862
"Spin1",0.0143185496449065,0.596980155650477,0.958516148448862
"Nadk",0.0143165708617861,0.597030858475414,0.958516148448862
"Htr1f",0.0142957460981566,0.597564574909195,0.958516148448862
"Tcp1",0.0142890178673165,0.597737058558661,0.958516148448862
"Sntg1",0.0142810426489214,0.597941539003987,0.958516148448862
"Ndufv3",0.0142703491736555,0.598215763930586,0.958516148448862
"Olfm3",0.0142678649225709,0.598279478563588,0.958516148448862
"Epm2aip1",0.0142619798410734,0.598430428001632,0.958516148448862
"5031425E22Rik",0.0142598325720042,0.598485508692369,0.958516148448862
"Dlgap1",0.0142592786077597,0.598499719083732,0.958516148448862
"Fbxo34",0.0142386791759996,0.59902824797609,0.958516148448862
"Tnks2",0.0142362561972625,0.599090429320102,0.958516148448862
"Itpkb",0.014225230683773,0.599373415972491,0.958516148448862
"Tle4",0.0142231149669806,0.599427725993305,0.958516148448862
"Borcs5",0.0142152133040194,0.599630579761368,0.958516148448862
"Araf",0.0142041152813374,0.599915543811939,0.958516148448862
"Zfp516",0.0141935925335854,0.600185793047324,0.958516148448862
"Bcr",0.0141883127039123,0.600321412374022,0.958516148448862
"Cds2",0.0141775175942975,0.600598741950277,0.958516148448862
"Rgl2",0.0141658982194798,0.600897311762846,0.958516148448862
"Amfr",0.0141569157404432,0.60112817016362,0.958516148448862
"Parp4",0.0141553517620505,0.601168370009952,0.958516148448862
"Hdac9",0.0141212464409547,0.602045300236948,0.959234198251878
"Tmem175",0.0141141141738612,0.602228760857476,0.959299934060102
"Crlf2",0.0141066072144756,0.602421886724378,0.959381031124328
"Sympk",0.0140598210671325,0.603626146080177,0.960228408706115
"Pcbd2",0.0140587843652226,0.603652842667224,0.960228408706115
"Clasrp",0.0140534779141789,0.603789499825051,0.960228408706115
"Gm26740",0.0140527587707991,0.603808021009686,0.960228408706115
"Rsu1",0.0140406444917477,0.60412005663655,0.960498209302419
"Selenof",0.0140213589722955,0.604616955891567,0.960562520512637
"Cdk14",0.0140059699822193,0.605013590819634,0.960562520512637
"Micall1",0.0140018880241599,0.605118818516672,0.960562520512637
"Irf8",0.0139984327932278,0.60520789638702,0.960562520512637
"Dram2",0.0139786465320864,0.605718110760529,0.960562520512637
"Capza2",0.0139569311985684,0.606278290065635,0.960562520512637
"Sncaip",0.0139553418603908,0.606319298494607,0.960562520512637
"Pdhb",0.0139524347453127,0.606394311678862,0.960562520512637
"Cd83",0.0139499320511093,0.60645889278711,0.960562520512637
"Fam135a",0.0139188212996776,0.607261950626469,0.961235201364583
"Pde7a",0.0139107095273055,0.607471416682856,0.961235201364583
"Atp11a",0.0138963616266958,0.607841993859545,0.961235201364583
"Abhd15",0.0138810109860656,0.608238581241681,0.961235201364583
"Gm46218",0.013872997491671,0.608445657485239,0.961235201364583
"Zbtb7a",0.013867578862643,0.608585697737916,0.961235201364583
"Taok3",0.0138581192230847,0.608830209121501,0.961235201364583
"Rnf187",0.0138574919334835,0.608846424755783,0.961235201364583
"Ankrd27",0.0138574276370901,0.608848086848707,0.961235201364583
"A730081D07Rik",0.0138570329912398,0.608858288679345,0.961235201364583
"Ing4",0.0138248170398257,0.609691346427595,0.961875075538017
"Khdrbs2",0.0137967444807587,0.610417674325799,0.962023056541151
"Kmt5a",0.0137875822238715,0.610654814543504,0.962023056541151
"Vps26a",0.0137751173686834,0.610977499104888,0.962023056541151
"Setd7",0.0137721886706627,0.611053326874747,0.962023056541151
"Trpv2",0.013739638712089,0.611896367632175,0.962023056541151
"Csnk1g3",0.0137348555886968,0.612020293379189,0.962023056541151
"Nom1",0.0137232563776904,0.612320862914173,0.962023056541151
"Rbm4b",0.0137222404698301,0.612347191167873,0.962023056541151
"Xiap",0.0137118400008267,0.612616758331387,0.962023056541151
"Sgms1",0.0137065104980863,0.612754912681557,0.962023056541151
"Trim5",0.0136976293887571,0.612985164306387,0.962023056541151
"Arpc2",0.0136959196212027,0.613029496117959,0.962023056541151
"B3gntl1",0.0136918006016329,0.613136302173417,0.962023056541151
"Pex5l",0.013683296249106,0.613356845741685,0.962023056541151
"Ipcef1",0.013665194734586,0.613826389123121,0.962023056541151
"Syngr3",0.0136536256044279,0.614126568929291,0.962023056541151
"Myh9",0.0136500650302302,0.614218966791725,0.962023056541151
"Ddx6",0.0136482180799312,0.614266898060831,0.962023056541151
"Kif26b",0.0136472178795484,0.614292855523059,0.962023056541151
"Kcnq1ot1",0.0136372477264067,0.614551629929694,0.962023056541151
"Xrcc5",0.0136249526247333,0.614870814163155,0.962023056541151
"Gm1673",0.0136126660393383,0.61518985008372,0.962023056541151
"Eif2b4",0.0136072662644179,0.615330084711887,0.962023056541151
"Tbc1d31",0.0136068514230523,0.615340858912867,0.962023056541151
"Yeats2",0.0136009905250539,0.615493086175273,0.962023056541151
"Ate1",0.0135868176318974,0.615861272262715,0.962023056541151
"Pde4a",0.0135747378970437,0.616175158142719,0.962203152044162
"Yif1b",0.0135321116324781,0.617283340350285,0.963106202505017
"Ctif",0.0135305282578859,0.617324521143151,0.963106202505017
"Rbm27",0.0135215874666743,0.617557077974107,0.963142468941488
"Szrd1",0.0135016583482849,0.618075587427943,0.963142468941488
"Bax",0.0134968050363657,0.618201888143001,0.963142468941488
"Cbll1",0.0134967084723053,0.618204401203179,0.963142468941488
"Samsn1",0.0134776374543208,0.618700808020493,0.963618482239142
"Gstcd",0.0134739956443272,0.618795621858874,0.963618482239142
"Uqcrh",0.013467061022271,0.618976180963877,0.963676234038839
"Ablim1",0.0134296078391704,0.619951759038667,0.964642051787443
"Dusp6",0.0134031424623037,0.620641530730799,0.964642051787443
"St5",0.013396026679652,0.62082704749466,0.964642051787443
"Pecr",0.0133648461392308,0.621640244542161,0.964642051787443
"Dlg4",0.0133616452209886,0.621723751516811,0.964642051787443
"Afdn",0.0133551895296718,0.621892185255696,0.964642051787443
"Eef1g",0.0133401648897931,0.622284265758767,0.964642051787443
"Ntrk3",0.0133392235269152,0.622308834973051,0.964642051787443
"Pcnt",0.0133296016745645,0.622559985769932,0.964642051787443
"Ttc14",0.0133221777164622,0.622753796848927,0.964642051787443
"Stk40",0.0133076542305793,0.623133024878907,0.964642051787443
"Golga7",0.0133052547609175,0.62319568791924,0.964642051787443
"Anp32a",0.0132882580137955,0.623639642279121,0.964724750593809
"Mitf",0.0132877381882223,0.623653222256093,0.964724750593809
"Nhs",0.0132743238166702,0.624003704868185,0.964901249825531
"Tbc1d1",0.013271551268021,0.6240761549528,0.964901249825531
"Nrf1",0.0132612407365668,0.624345613600408,0.964901249825531
"Pgs1",0.0132381961827595,0.624948048582696,0.964901249825531
"Pcbp1",0.0132362051817804,0.625000109454834,0.964901249825531
"Mid1",0.0132073321285248,0.625755294609833,0.965213887839705
"Trim9",0.0132001568724754,0.625943026927714,0.965213887839705
"Lclat1",0.0131941516655737,0.62610016487691,0.965213887839705
"Gpi1",0.0131895154803947,0.626221491305529,0.965213887839705
"Gm26836",0.0131590594435432,0.627018760269804,0.965253367402551
"Rhbdd1",0.0131545728679081,0.627136245307851,0.965253367402551
"Tcf4",0.0131342580449359,0.627668325487169,0.965253367402551
"Zbtb11",0.0131000829527382,0.628563866267779,0.965253367402551
"Dctn2",0.0130933086693527,0.628741447808135,0.965253367402551
"Btbd7",0.0130903216860058,0.628819755616486,0.965253367402551
"Ndst2",0.0130793802289507,0.629106636329271,0.965253367402551
"Ext1",0.0130268887634995,0.630483719156431,0.965253367402551
"Ralgps2",0.013011726236324,0.630881738235754,0.965253367402551
"Zfp444",0.013009865621363,0.630930587086342,0.965253367402551
"Psen1",0.0130023944115514,0.631126753512815,0.965253367402551
"Tmem87b",0.0129987432344411,0.631222629407698,0.965253367402551
"Gm12216",0.0129972789930205,0.631261080518344,0.965253367402551
"Kdm5a",0.0129799462737029,0.631716314994588,0.965253367402551
"Adam23",0.0129758993197192,0.631822626145853,0.965253367402551
"Tpcn1",0.0129716794845339,0.631933486886195,0.965253367402551
"Mrpl23",0.0129713784501876,0.631941395778879,0.965253367402551
"Vps39",0.0129661858698003,0.632077823912915,0.965253367402551
"Sipa1l3",0.0129550509228839,0.632370421995589,0.965253367402551
"Brms1",0.012950190851517,0.632498150338063,0.965253367402551
"Fam129a",0.0129418738787121,0.632716755485793,0.965253367402551
"Upf3b",0.0129398681881328,0.632769478297312,0.965253367402551
"Wls",0.0129380103827757,0.632818315370203,0.965253367402551
"Oprm1",0.0129310333952465,0.633001737262462,0.965253367402551
"Fam114a1",0.0128836184882636,0.634248850740543,0.965253367402551
"Slc38a1",0.0128772282492048,0.634417007152993,0.965253367402551
"Cd2ap",0.0128768905762581,0.634425893396848,0.965253367402551
"Rdh14",0.0128734606692902,0.634516158243648,0.965253367402551
"Srrm4",0.0128668577642166,0.634689942153826,0.965253367402551
"Rbmxl1",0.0128558739236635,0.634979073820684,0.965253367402551
"Dpy19l1",0.012854198311278,0.635023186471323,0.965253367402551
"Mysm1",0.0128331994017816,0.635576119470192,0.965253367402551
"Kdelr2",0.0128057188938081,0.636300029389223,0.965253367402551
"Bach1",0.0128048202257674,0.636323708568084,0.965253367402551
"Map7d2",0.0127913111029759,0.636679707787362,0.965253367402551
"Trim8",0.0127891469136245,0.636736747387439,0.965253367402551
"Rnpep",0.0127842471399283,0.636865894279613,0.965253367402551
"Sorcs1",0.0127765400008394,0.637069059238973,0.965253367402551
"Nkain3",0.0127613572542894,0.637469365556333,0.965253367402551
"Tprkb",0.0127591423479022,0.637527772323911,0.965253367402551
"Ncald",0.0127542040453049,0.637658002758503,0.965253367402551
"Bsg",0.0127540164873447,0.63766294916306,0.965253367402551
"Mosmo",0.0127520839255217,0.637713916920669,0.965253367402551
"Cisd2",0.01275068639803,0.637750775199596,0.965253367402551
"Map2k1",0.0127484937650538,0.637808605330373,0.965253367402551
"Washc4",0.0127459713352797,0.637875136490679,0.965253367402551
"Rnls",0.0127354974054143,0.63815142617199,0.965253367402551
"Tsc22d1",0.0127245034812065,0.638441486687895,0.965253367402551
"Gm36975",0.0127188885789674,0.63858964997296,0.965253367402551
"Zc3h12c",0.0127043658011501,0.638972936752257,0.965536892086144
"Clcc1",0.0127009357132155,0.639063478085478,0.965536892086144
"Scap",0.0126726528816249,0.639810242457577,0.966232347351424
"Sumo1",0.0126470735050258,0.64048594037349,0.966749131166306
"Pam16",0.0126428169265377,0.640598409920445,0.966749131166306
"Ccdc117",0.0126230780421412,0.641120068802421,0.966749131166306
"Mllt11",0.0126227870458582,0.641127760572099,0.966749131166306
"Babam2",0.012621734195442,0.641155590399949,0.966749131166306
"Pdxdc1",0.0125946856978875,0.641870731671732,0.966822645265075
"Hk3",0.0125820221036991,0.64220566138872,0.966822645265075
"Nfkb1",0.0125819029119927,0.642208814144457,0.966822645265075
"Pcdh9",0.0125769245639931,0.642340502843827,0.966822645265075
"Arhgap27",0.0125755128837701,0.642377847061171,0.966822645265075
"Ppargc1b",0.0125704802826242,0.64251098551627,0.966822645265075
"Limch1",0.0125687933095547,0.642555617289178,0.966822645265075
"Srsf3",0.0125664864034817,0.642616652542273,0.966822645265075
"Gm26749",0.0125656975357206,0.642637524661814,0.966822645265075
"Asah1",0.0125185592607594,0.64388523555344,0.967316260769035
"Plekhn1",0.0124870444229712,0.644719966902592,0.967316260769035
"Hivep3",0.0124844801381928,0.644787906641231,0.967316260769035
"Pak2",0.0124831955928071,0.644821941290907,0.967316260769035
"Ide",0.0124780748905287,0.644957624156426,0.967316260769035
"Map7",0.0124417178184928,0.645921314163608,0.967316260769035
"Stk3",0.0124238788567603,0.646394375635051,0.967316260769035
"Pdzrn4",0.0124183961101412,0.646539798238068,0.967316260769035
"Nsd2",0.0124156026871501,0.646613895275641,0.967316260769035
"Tmem165",0.0124100994114318,0.646759882846229,0.967316260769035
"Rheb",0.0124071044267311,0.646839337696976,0.967316260769035
"Scpep1",0.0123999244583807,0.647029833615945,0.967316260769035
"Iffo1",0.0123973128479483,0.647099129503198,0.967316260769035
"Tbc1d32",0.0123938865926173,0.647190045630981,0.967316260769035
"Sh3d19",0.0123909731404006,0.647267358599381,0.967316260769035
"Tcp11l2",0.0123815179125155,0.647518293908772,0.967476945893372
"Pabpc1",0.0123560526508856,0.64819432358359,0.967880768242527
"Cacna2d1",0.0123556289551157,0.648205573943811,0.967880768242527
"Fam19a1",0.0123551236773487,0.648218990649235,0.967880768242527
"Ptov1",0.0123418443816359,0.648571638384207,0.967990684322876
"Ggta1",0.012336845670202,0.648704405605204,0.967990684322876
"Mtmr1",0.0122918625323063,0.649899672123565,0.968160016349508
"Rock2",0.012276750046779,0.650301434788347,0.968160016349508
"Aak1",0.0122730232601598,0.650400526342387,0.968160016349508
"Gng5",0.0122722177459763,0.65042194497585,0.968160016349508
"Cyp4f13",0.0122700478363354,0.650479644338662,0.968160016349508
"9930021J03Rik",0.0122604829239865,0.650734006757024,0.968160016349508
"Zfat",0.0122566357203928,0.650836327990909,0.968160016349508
"Snf8",0.0122546224931656,0.650889874928995,0.968160016349508
"Appbp2",0.0122508931477344,0.65098907118347,0.968160016349508
"Kpna3",0.0122508518570151,0.650990169503179,0.968160016349508
"Mycbp",0.0122481657793795,0.651061619920745,0.968160016349508
"Nrbp1",0.0122392861728172,0.651297842729723,0.968191989214349
"Acsl3",0.0122305704937339,0.651529738612805,0.968309432420543
"Tsga10",0.0121961949168463,0.652444689103436,0.968309432420543
"Mbip",0.0121863225242802,0.652707552276922,0.968309432420543
"Drosha",0.0121794393900011,0.65289084869394,0.968309432420543
"Lrfn5",0.0121716123751569,0.653099305886966,0.968309432420543
"Scfd1",0.0121163289021759,0.654572442369449,0.969803350482606
"Elmod2",0.0120940360205887,0.655166860637933,0.969803350482606
"Arpp19",0.0120828781781427,0.655464455798789,0.969803350482606
"Hjurp",0.0120776281267087,0.655604500877105,0.969803350482606
"Zfp738",0.01206062330334,0.656058187422151,0.969803350482606
"Cdc5l",0.0120551137007286,0.656205210122376,0.969803350482606
"Nelfb",0.0120495082457299,0.656354804277073,0.969803350482606
"Kctd20",0.0120491270225401,0.656364978573942,0.969803350482606
"Gmds",0.0120388568681537,0.656639098129731,0.969803350482606
"Ly6h",0.0120322831416806,0.656814580973874,0.969803350482606
"Pptc7",0.0120298107463685,0.656880585413197,0.969803350482606
"Ubl3",0.0120160724932379,0.657247398157014,0.969803350482606
"Ggnbp1",0.0120151204825204,0.657272819996397,0.969803350482606
"Ap1s2",0.0120075890667981,0.657473947701752,0.969803350482606
"Kctd21",0.0120065733705092,0.657501073935933,0.969803350482606
"Akr1a1",0.0120052208123112,0.657537197451787,0.969803350482606
"Man1a2",0.0119898053994865,0.657948961793312,0.969803350482606
"Gga3",0.0119868482849188,0.658027961759605,0.969803350482606
"Derl2",0.0119511186451764,0.658982788216594,0.970067106604617
"Plekho1",0.0119371242844345,0.659356920127884,0.970067106604617
"Trim44",0.0119329319629616,0.659469016226714,0.970067106604617
"Prr3",0.0119311889154178,0.65951562483183,0.970067106604617
"Pibf1",0.0119297991482079,0.659552787765465,0.970067106604617
"Kcnd2",0.0119237444620727,0.659714702298118,0.970067106604617
"Opcml",0.0118910824598829,0.660588424670768,0.970067106604617
"Btaf1",0.0118834886192139,0.660791629404944,0.970067106604617
"Tmem39b",0.0118833823248528,0.660794473929187,0.970067106604617
"Tmem117",0.0118720437897099,0.661097930524446,0.970067106604617
"Il15ra",0.0118513120032266,0.661652925371643,0.970067106604617
"Smim19",0.0118371425140014,0.662032352858522,0.970067106604617
"Arpc3",0.0118320008833493,0.6621700557634,0.970067106604617
"Evi2a",0.01183111628134,0.662193748282577,0.970067106604617
"Dusp16",0.0117678136568779,0.663890074163035,0.971023027780001
"Cobl",0.0117612161565298,0.664066967176104,0.971023027780001
"Rcor3",0.011752163803222,0.664309710444074,0.971023027780001
"Chka",0.0117503887939478,0.664357312309358,0.971023027780001
"Ptpa",0.0117423253828533,0.664573572377745,0.971023027780001
"Slc4a7",0.0117263879921974,0.665001094012466,0.971226971250941
"D430041D05Rik",0.0116938858989617,0.665873302187524,0.972189525020524
"Cbl",0.0116507362661216,0.6670319395493,0.972517940450232
"Arl2bp",0.0116451319524515,0.667182482716228,0.972517940450232
"Fbxo38",0.0116335412658913,0.667493874389135,0.972707870482804
"Trpc5",0.0116294264206203,0.667604436264906,0.972707870482804
"Dcun1d5",0.0116241822470284,0.667745352535705,0.972707870482804
"Fbxo11",0.0115952401483306,0.668523266506723,0.973275751901301
"Snw1",0.0115848236708288,0.668803330638826,0.973408256416293
"Litaf",0.0115780113731929,0.668986515369601,0.973464847429535
"Cdk17",0.0115464231249622,0.669836189937616,0.973730324324902
"Thoc1",0.011546132924191,0.66984399784422,0.973730324324902
"Smc1a",0.0115441794925027,0.669896556220328,0.973730324324902
"Rab7",0.0115407764385194,0.669988121502554,0.973730324324902
"Pard3",0.0115230400140423,0.670465431146225,0.973770451871533
"Arhgef2",0.0115036505224655,0.670987378971245,0.973770451871533
"Cnot3",0.0115004683544164,0.671073055255078,0.973770451871533
"Slc30a7",0.0114914580074355,0.671315671845467,0.973913015541833
"Oxct1",0.0114760160471561,0.671731548471066,0.97409361846086
"Nup93",0.0114653914588702,0.672017743895174,0.97409361846086
"Fastk",0.0114570641458878,0.672242090623886,0.974209482996505
"Rps3",0.0114509331743946,0.672407284198582,0.974239591753357
"Cep295",0.0114181466678092,0.673290955435737,0.974698879356581
"Arl6ip5",0.0114088981643703,0.673540305278911,0.974698879356581
"Stk17b",0.0114001908833781,0.673775095925931,0.974698879356581
"Zfp282",0.0113962948555283,0.67388016206924,0.974698879356581
"Fcgr2b",0.0113730083460721,0.674508273524316,0.974839364909162
"Mmp16",0.0113712646735663,0.674555315060179,0.974839364909162
"Tpp1",0.0113218411452437,0.6758892117413,0.975314999759367
"Ldb1",0.0113158053559946,0.676052182042557,0.975331056471148
"Spock2",0.0112971228224124,0.676556718877792,0.975512971262423
"Ssr3",0.0112926286392073,0.676678109561624,0.975512971262423
"H2afy",0.0112917885165841,0.676700802727361,0.975512971262423
"Rps24",0.0112897191524763,0.67675670108333,0.975512971262423
"Grm7",0.011272742404594,0.677215349816101,0.975707344904255
"Gprasp2",0.0112686676800256,0.677325451554496,0.975707344904255
"Camk1d",0.0112449350805295,0.677966858803379,0.976304969268717
"Atp5g2",0.011237254532318,0.678174486509518,0.976304969268717
"Nemf",0.0112103966501525,0.67890072554697,0.976676921598495
"Mrpl24",0.0111886740263714,0.679488324779688,0.976676921598495
"Tbc1d10a",0.0111866036946348,0.679544337629118,0.976676921598495
"Kcnh7",0.0111762879445813,0.679823456700919,0.976676921598495
"Sin3b",0.0111758588513137,0.679835067869561,0.976676921598495
"Fut9",0.0111646306966125,0.680138926197525,0.976676921598495
"Klhl12",0.0111532126076809,0.680447977774427,0.976676921598495
"Batf3",0.0111512501562145,0.680501100533392,0.976676921598495
"Rbx1",0.0111465171537398,0.680629227490335,0.976676921598495
"Apba1",0.0111420814019001,0.680749315943689,0.976676921598495
"Btg1",0.011117387344964,0.681418002209884,0.976942699793127
"Scaf4",0.011108967150005,0.681646068474829,0.976942699793127
"Ppm1g",0.0110814036669901,0.68239284588726,0.976942699793127
"Pcm1",0.0110775048126872,0.682498502645378,0.976942699793127
"Nudt5",0.0110737475010148,0.682600329559571,0.976942699793127
"Lbr",0.0110677965110332,0.682761619164479,0.976942699793127
"March1",0.0110640492546373,0.682863188431912,0.976942699793127
"Rfx7",0.0110604032853387,0.682962017821581,0.976942699793127
"Cetn3",0.011028653781579,0.683822864389479,0.977188891276185
"Abhd12",0.011026606184329,0.683878396438076,0.977188891276185
"Ercc5",0.0110247703054287,0.683928188011952,0.977188891276185
"Ilvbl",0.0110220026598685,0.684003252980455,0.977188891276185
"Tdrd7",0.0110158998304258,0.68416878689488,0.977218428200902
"Slc25a5",0.0109977317442059,0.684661670067291,0.977410398726304
"Kcnc2",0.0109958795760108,0.68471192519587,0.977410398726304
"Map3k7",0.0109949240842471,0.68473785122747,0.977410398726304
"Slc25a28",0.0109840157222603,0.685033861792435,0.977417969583292
"Aldh3a2",0.0109798769229924,0.685146185371019,0.977417969583292
"Desi1",0.0109787113003292,0.685177820658077,0.977417969583292
"Gm42477",0.0109296221077613,0.686510613510258,0.978591563322353
"Ccdc174",0.0109265200390034,0.686594868793062,0.978591563322353
"Eda",0.0109106315819612,0.687026476109913,0.978591563322353
"Pitrm1",0.010905679509245,0.687161019190333,0.978591563322353
"Tlr7",0.0108866642288,0.687677738117983,0.978914121406186
"Sall1",0.0108726804540737,0.688057824519809,0.979203546996191
"Dennd1b",0.0108685038087335,0.688171363223976,0.979203546996191
"Ost4",0.0108622631459659,0.688341023643593,0.979238411113386
"Cyth3",0.0108479431068596,0.68873039147698,0.979426264823661
"Ints10",0.0108140734085092,0.68965165045411,0.979426264823661
"Icam1",0.010802077991097,0.689978037243427,0.979426264823661
"Arpp21",0.0107952330717365,0.690164308459504,0.979426264823661
"Eci2",0.0107720823372566,0.690794449725156,0.979426264823661
"Zfp740",0.0107706943967987,0.690832234968157,0.979426264823661
"Ccdc191",0.0107636115874629,0.691025069104542,0.979426264823661
"Sptlc2",0.0107507717487547,0.691374693197227,0.979426264823661
"Ostf1",0.0107496099796288,0.691406330988392,0.979426264823661
"Sall3",0.0107492970587023,0.691414852676216,0.979426264823661
"Gtf3c2",0.0107488070013494,0.691428198349107,0.979426264823661
"Osbpl2",0.0107342575185314,0.691824466272065,0.979426264823661
"Dglucy",0.0107252587016307,0.692069599146479,0.979426264823661
"Zfp518a",0.0107098315268664,0.692489919108512,0.979426264823661
"Myh10",0.0107043551982021,0.692639146779239,0.979426264823661
"Sergef",0.0106955084745812,0.6928802414778,0.979426264823661
"2010107E04Rik",0.0106850076285159,0.693166455362438,0.979426264823661
"Tcf12",0.0106825036699997,0.693234710390126,0.979426264823661
"Usp16",0.0106755682966425,0.693423773668978,0.979426264823661
"Dexi",0.0106749606792816,0.693440338665034,0.979426264823661
"Tlr3",0.0106655238571476,0.693697626136844,0.979426264823661
"Baiap3",0.0106618237415879,0.693798516482179,0.979426264823661
"Ccl6",0.0106411506009488,0.694362306789359,0.979426264823661
"Sort1",0.0106361089104791,0.694499827561196,0.979426264823661
"Baz2b",0.0106335036667161,0.694570893998872,0.979426264823661
"Vps33a",0.0106185302127557,0.694979395297987,0.979597087834491
"Ndfip2",0.0106123070355509,0.695149200195021,0.979597087834491
"Traf5",0.0106067112619106,0.695301898874554,0.979597087834491
"Clk2",0.0105902510005834,0.695751141590073,0.979597087834491
"Psmb6",0.0105806575865251,0.696013019662969,0.979597087834491
"Wac",0.0105739204659785,0.696196949157862,0.979597087834491
"Ubap2l",0.0105598997321293,0.696579785108517,0.979597087834491
"Rnpc3",0.0105233663669426,0.697577690671726,0.980591602682114
"Adam17",0.0105179722530936,0.697725074727963,0.980594448773925
"Lrrc7",0.0104962792434652,0.698317910544177,0.980969535412609
"Rad9b",0.0104857028231767,0.698607014174397,0.980969535412609
"Tomm40",0.0104798106955849,0.698768092858222,0.980969535412609
"Tmeff1",0.0104700927583198,0.699033790930194,0.980969535412609
"Nckap1",0.0104656496904721,0.699155281094548,0.980969535412609
"Ephb1",0.0104560543911587,0.699417678871466,0.981133637277378
"Cep128",0.0104324639853737,0.700062946127624,0.981382710322183
"Rcan2",0.0104234939893494,0.700308358800958,0.981382710322183
"Lrp12",0.0104217164469148,0.700356994801707,0.981382710322183
"Samd12",0.0104216860133812,0.700357827515638,0.981382710322183
"Mrps28",0.0104005728460048,0.700935606815403,0.981629977906728
"N4bp1",0.0103824357464161,0.701432081586085,0.981701471709177
"Ctsf",0.0103805456940377,0.701483826148664,0.981701471709177
"Acsl4",0.0103721288106589,0.701714274619278,0.981701471709177
"Zfx",0.0103352219044473,0.70272508359426,0.981886309059624
"Lifr",0.0103337424395181,0.702765614247161,0.981886309059624
"Nrg3",0.0103155292355461,0.703264642848271,0.981886309059624
"Psmc1",0.0103003047223499,0.703681881501805,0.981886309059624
"Golgb1",0.0102993564175709,0.703707873421406,0.981886309059624
"Tdp1",0.010289735100159,0.7039716019725,0.981886309059624
"Tbc1d5",0.0102759180266414,0.704350401999658,0.981886309059624
"Ggps1",0.0102746594832171,0.704384909061149,0.981886309059624
"Gpr155",0.0102713884843221,0.704474596977656,0.981886309059624
"Naa16",0.0102708956733106,0.704488109778529,0.981886309059624
"Nhsl2",0.0102683999534247,0.704556543458079,0.981886309059624
"Ldb2",0.0102655179836199,0.704635571243459,0.981886309059624
"Tmx2",0.0102568843976577,0.704872335730798,0.981886309059624
"Rab18",0.0102419303366751,0.705282498313661,0.981886309059624
"Gmpr2",0.0102390938853381,0.705360306652653,0.981886309059624
"Slc38a9",0.0102352092073727,0.705466874497797,0.981886309059624
"Nubpl",0.0102130259480126,0.706075535381627,0.981886309059624
"Stoml1",0.0102024191454921,0.706366629619644,0.981886309059624
"Cnst",0.0101998432566898,0.706437329068596,0.981886309059624
"Cox4i1",0.0101995980725439,0.706444058677318,0.981886309059624
"Npepps",0.010194973789378,0.706570986414602,0.981886309059624
"Lpxn",0.0101879659533119,0.706763353659994,0.981886309059624
"Baz1a",0.0101648640884402,0.70739763935878,0.981886309059624
"Gm6712",0.0101454662439891,0.707930384071191,0.981886309059624
"Cpsf4",0.0101285266355419,0.70839573233269,0.981886309059624
"Parg",0.0101281127266195,0.708407104193435,0.981886309059624
"Gm27003",0.0101162385555235,0.708733366457225,0.981886309059624
"Ino80d",0.0101132558783853,0.708815328779683,0.981886309059624
"Gtf2ird1",0.0100957783800655,0.709295668449066,0.981886309059624
"Gskip",0.0100872351181222,0.709530507671028,0.981886309059624
"Cfl2",0.0100620080688955,0.710224115633741,0.981886309059624
"G2e3",0.0100511629425996,0.71052237194092,0.981886309059624
"Smim13",0.0100299798549405,0.711105064501712,0.981886309059624
